MYH1	0.0001251278
DST	0.0001251293
RUNX1	0.0001257222
UBR5	0.0001319096
CUTC	0.0001327781
ME3	0.0001412417
POLQ	0.0001438304
IKBKE	0.000159815
REV3L	0.0001687571
ASXL2	0.0001868341
TSPYL1	0.000192636
CDKN1A	0.0001998605
CBFB	0.0002036171
TSC1	0.0002116234
CUL3	0.0002161997
SALL4	0.000225857
FRYL	0.0002326851
FOXA1	0.0002381018
MPP6	0.0002434393
CHD3	0.0002479136
COL7A1	0.0002517122
MSH3	0.0002581748
TCF12	0.0002648433
CYP11B2	0.0002742344
HIST1H4B	0.00030246
ATP10D	0.0003139468
IFT122	0.0003184563
ARHGAP18	0.0003350402
TMEM255B	0.0003388997
SETDB1	0.0003599196
ASXL1	0.0003738866
CDKN1B	0.0003790182
RBM10	0.0003910333
IL6ST	0.0004022542
NRD1	0.000413056
EPAS1	0.0004171227
UTP20	0.0004363649
ZBTB20	0.0004432416
MARK2	0.0004788217
PLXNB2	0.0005151142
KDM5C	0.000560292
RXRA	0.0005702431
NR3C1	0.0005709559
TMEM156	0.0005869857
SCAF4	0.0006013513
ZBTB45	0.0006145969
MAGI1	0.0006421573
IRF6	0.0006449394
TNN	0.0006587339
PPP2R5B	0.0006672848
DYRK1A	0.0006691904
C9orf131	0.0006810903
ZEB2	0.0007277815
CNTLN	0.0007349052
RHOB	0.000740201
SLC3A2	0.0007536009
TBC1D24	0.0007687937
EIF2S3	0.000781546
ZZZ3	0.0007948363
FGF19	0.0007974711
PZP	0.0008172603
ZBTB7B	0.0008464262
ALB	0.0008626423
ERCC2	0.0008948899
CLCN2	0.0009243133
CREB3L4	0.0009342357
ZCRB1	0.0009659523
DOCK3	0.0009915403
CERKL	0.001014305
MUC17	0.001042967
PLSCR1	0.001092642
C3	0.001103072
H3F3A	0.001127503
KLKB1	0.001137729
NUP210L	0.00114251
AMH	0.001146147
TRMT1	0.001192103
AKAP13	0.001208489
C1orf222	0.001214827
MAP3K4	0.001285957
SIGLEC8	0.001299426
MAP4K2	0.001327886
MPRIP	0.001363004
ABCA6	0.001370805
NES	0.001385441
ZMPSTE24	0.001405337
FOXP1	0.00144782
TNFRSF9	0.00147087
RANBP2	0.001505486
TTK	0.001513879
BTBD11	0.001555885
FAM134A	0.001588051
TDRD3	0.001596249
LAMA2	0.001629537
ATP2A2	0.001646393
DDR2	0.001674638
HECW2	0.001699482
CDH11	0.00173206
ACTRT3	0.001797476
GSDMC	0.001818905
LGALS2	0.0018302
RIPPLY3	0.001871592
DEFB116	0.001874689
SENP6	0.001888181
FGF23	0.001890828
NUMA1	0.001901605
SPO11	0.00192408
ST3GAL6	0.001934277
MTIF3	0.00197624
ZNF521	0.002005819
PLCG1	0.002040846
BRWD1	0.002061447
ACACA	0.002065028
TRIP4	0.00207388
MYH9	0.002150969
TRRAP	0.002168341
ACVR1B	0.002210587
ATF7IP	0.002222741
RPL5	0.002262424
SVIL	0.002292987
MEN1	0.00233286
ATG2B	0.002364997
NIP7	0.002365091
DIRAS1	0.002371626
AP1S1	0.002376277
F5	0.002423955
FRMD7	0.00244779
C1orf192	0.002467387
OR6C1	0.002529619
CAMTA2	0.002620804
UTRN	0.0027316
IFRD1	0.002745884
RQCD1	0.002756561
NBAS	0.002783589
MACF1	0.002814466
SYCP2	0.002818021
SMAD2	0.002829238
STAT3	0.002890909
ODAM	0.002893398
FAS	0.002938296
AKR1B15	0.003100558
PTPRU	0.003252096
FAM180A	0.003262481
NFKBIZ	0.003265249
SNRNP48	0.00331465
MCM4	0.003317752
MYH7B	0.003342676
CLMN	0.00335943
C6orf1	0.003394312
POU5F1	0.00340364
TAF2	0.003416641
GOLGA3	0.003433514
OR52B6	0.003455659
SRRT	0.003522599
OR4M2	0.003638861
NOP2	0.003655495
ABCG8	0.003670638
CPNE9	0.003703234
TCEB3CL	0.003724454
C6ORF165	0.003730094
GPLD1	0.003914029
DCAF11	0.003923438
RALGAPB	0.003967595
COL5A2	0.004079647
SLC26A3	0.004160047
EGR1	0.004194523
NAP1L1	0.004208666
ROCK2	0.004244636
TLR5	0.00434157
CCDC110	0.004418028
RIT1	0.004444334
SNW1	0.004570375
PCDHGC5	0.004609517
USP9X	0.004629355
SMC3	0.004640452
PTPN3	0.00465345
MRI1	0.004697069
TECTB	0.004756709
CRIM1	0.004763106
EPG5	0.004770728
NMS	0.004832654
ZNF609	0.004854804
CD1D	0.004858417
ACTC1	0.004883376
JDP2	0.004905134
TXNIP	0.004915691
ARID5B	0.0049357
HNRNPUL2	0.005035172
ANAPC4	0.005048321
IFRD2	0.005051143
GANAB	0.005178918
WIF1	0.005205687
CCND1	0.005214975
CD79B	0.005227663
LY96	0.005350953
PKD1L1	0.005391277
ABCA10	0.005412416
LAMB4	0.005412976
LYN	0.005417708
SNAI1	0.005501013
C20orf194	0.005605099
THAP3	0.005682217
FZD10	0.005712385
SPANXD	0.005730352
HNRNPDL	0.005732807
MYLK	0.005921606
B4GALNT3	0.005961993
MYH6	0.005962312
MAX	0.006018387
PXK	0.006018952
CREBZF	0.006025229
DDX3X	0.006051849
CNBD1	0.006146578
COL12A1	0.006218056
USP26	0.006222239
PPP1R36	0.006231592
CSRNP2	0.006254234
DPAGT1	0.0062654
SLC9C2	0.00627235
GZMA	0.006283864
CCDC84	0.006320634
WRN	0.006420396
RPL26	0.006497454
NRXN3	0.006504719
FCHO1	0.006505915
LRP1	0.006537323
BCL2L11	0.006566132
POLR3H	0.006593969
PDE1B	0.00662557
MOAP1	0.006683496
DHX30	0.006688041
IRF2	0.006710473
COPS2	0.006715169
FZR1	0.006726223
IGF2R	0.006820326
CHEK2	0.006834994
ZNF816	0.006844476
KRT17	0.006862881
MRPS15	0.006881785
KAT6B	0.006890939
KLHDC2	0.006960997
ARL13A	0.006997024
KLK6	0.007123579
VPS8	0.007137576
PTPN4	0.007161802
C17orf62	0.007168037
IQSEC2	0.007211789
MB21D2	0.007427064
PDE1A	0.00746672
GDI2	0.007698746
EIF4ENIF1	0.007714611
TM6SF1	0.007787036
IGSF6	0.007855896
METTL3	0.007906964
AC007040.11	0.007907753
ABCG4	0.007960231
GLRA1	0.008094449
TBR1	0.008109889
ZMYM4	0.008151437
ADAMTS12	0.008155528
ARRDC3	0.008162521
FLNB	0.008171595
CPN1	0.008174369
ACCSL	0.008175256
TMEM102	0.008296599
TCF20	0.00842812
CLDN16	0.008432605
DLEC1	0.008506012
ARHGAP21	0.008516535
MVK	0.00854585
SSTR4	0.008636438
FAM169A	0.008731387
ITIH3	0.00888407
CD93	0.008965442
METTL21C	0.008974047
DMXL1	0.009174804
MATN4	0.009227874
SIN3A	0.009280948
XPOT	0.009388539
NUP214	0.009441327
COL11A1	0.009466368
NR1I3	0.009601373
CD99	0.009601837
PRKCQ	0.009651533
GALNTL5	0.00968847
ASTL	0.009740312
HAX1	0.009790517
SERPINE1	0.009792886
UBB	0.009798467
DHX9	0.009835164
STAT6	0.00992463
SLC30A6	0.009931218
AHR	0.01019733
ARV1	0.01030594
C5orf42	0.0103422
DOCK11	0.01044228
KDM3B	0.01046881
KRT84	0.01054151
TEAD4	0.0106439
COIL	0.01068529
DMTN	0.01074233
PUM1	0.01080433
NUDT14	0.01082185
RING1	0.01091786
ATXN2L	0.01092027
TMEM248	0.01107135
TCN2	0.01107696
UXS1	0.01114154
GNG12	0.01115861
GNAS	0.01125344
GRM3	0.01138335
OR14C36	0.01138335
CDC7	0.01140941
NCOR2	0.01142037
SEPT9	0.01143285
ZNF768	0.0114726
CDX2	0.01151547
LARP4B	0.01152992
OSBPL6	0.01153193
EPX	0.01172339
CYP11B1	0.01173404
INO80	0.01177307
FXYD5	0.0118612
FAM8A1	0.01187699
KLK15	0.01191491
ZCCHC6	0.01192249
FAM161B	0.01193608
GIP	0.01210156
AC004381.6	0.01225994
NDUFS1	0.01228321
EEPD1	0.01230338
EXO1	0.01230501
ACAA1	0.01237553
GRIA3	0.01253472
LMO3	0.0125407
POTEC	0.01254112
LRPPRC	0.01268728
DHX15	0.01270632
SLC27A5	0.0128446
PPARG	0.01294537
C11orf57	0.01303069
DNAJC17	0.01303289
TACC3	0.01309951
GNPTAB	0.01313071
GPX4	0.01314714
LRRC23	0.0131657
CELSR3	0.01316959
F13B	0.01317594
SH3TC2	0.01321193
MLLT1	0.01323084
PRSS48	0.01325221
TXNRD2	0.01327014
PCED1A	0.01333298
C15orf39	0.01337491
USP28	0.01339567
SGOL2	0.01351722
HIST1H2AL	0.01352802
ZDHHC7	0.01376584
SIRPB2	0.01380506
CANX	0.01385084
MXD3	0.01390662
ASB5	0.01392904
CKLF	0.0139321
STAMBPL1	0.01407491
EFTUD2	0.01418561
TRIM6	0.0142353
RAPGEF4	0.01429566
RASA2	0.01438665
C2orf71	0.01441773
ZNF43	0.01448117
HOXC6	0.01452307
ZCWPW1	0.01455653
PCCA	0.01467039
BCAS3	0.01470042
DIDO1	0.01470335
ADNP	0.01471482
TPR	0.01471817
MTFR2	0.01478742
HNF1B	0.0148191
GOLGA2	0.01486979
METTL14	0.01493565
GLRB	0.01494415
TFDP1	0.01503352
SLCO1B3	0.01526657
RARS2	0.01529139
DEFB115	0.01529701
AASDH	0.0153771
FGD6	0.01545329
HSP90AA1	0.01550539
CLLU1	0.0155566
PSIP1	0.01562975
SENP3	0.01563687
NRIP2	0.01563923
VPS53	0.01570149
RP11-770J1.5	0.01572219
TMEFF1	0.01577242
PLK1	0.01579145
SCCPDH	0.01584068
ATAD2	0.01592827
AKAP11	0.01593544
RNF157	0.01599737
GMPR	0.0160452
ANO9	0.01618276
C6	0.0161891
FAM81B	0.01624293
MAGEC1	0.01627215
IL17RB	0.01629988
PRPF8	0.01652211
HLA-DRA	0.01664673
WDR63	0.01679679
NPBWR2	0.01681866
ACSS2	0.01686196
FAM131B	0.01705443
NT5DC1	0.01712656
CT45A5	0.01720035
CHML	0.01740809
CLEC1A	0.01745052
RALA	0.01757282
MYOF	0.01768082
MRPS25	0.01772205
WNT16	0.01772266
SEC24D	0.01784589
G6PC	0.0179223
CYP2A6	0.01794571
STAG3	0.0179788
NALCN	0.01799387
FMO3	0.01800744
KIF5B	0.01810597
METAP1	0.01816091
C5orf34	0.0182192
LTBP1	0.0182943
CEP135	0.01830526
HSF4	0.01834483
ATP6V0B	0.01836366
CYSLTR2	0.01846018
DMXL2	0.018461
GNA13	0.01856379
KRT6C	0.01860641
GAS2L1	0.01866908
IL10RB	0.01867638
LPCAT3	0.01901233
SPACA7	0.01904613
EXOSC5	0.01909945
C4orf21	0.01911249
PVRIG	0.01912879
CREB5	0.01923106
ZNF287	0.01935977
UROC1	0.01948011
CTSH	0.01952437
BCHE	0.01954727
SMC6	0.01957652
PLEKHA4	0.01968185
HAMP	0.01969162
AFMID	0.01976651
CHTF18	0.01980297
HS3ST5	0.01984483
CPS1	0.0198506
ZNF791	0.01988109
AQP6	0.01991428
EYA3	0.01991846
DDX17	0.01999054
DLGAP2	0.01999079
SLC15A2	0.02021049
KCNK18	0.02030257
USP12	0.0205
NPM1	0.02051767
ZDHHC5	0.0205336
KLF3	0.02054444
DPF2	0.02055015
SYT1	0.02069755
FPGT	0.02091041
BTF3L4	0.02095125
GDF6	0.02100601
PRF1	0.02112422
FLT3	0.02118932
SSB	0.02125095
DNAJC13	0.02131284
CHMP2A	0.02133657
TBC1D2B	0.02137457
AGBL4	0.0214031
STAG1	0.02145805
FLNC	0.02146794
HACE1	0.02147607
RAP1A	0.02155774
JMJD1C	0.02167164
CLEC1B	0.02171762
MTF1	0.02174981
TEX10	0.02176403
LECT2	0.02181407
SYCP3	0.02184533
ARID4A	0.0220961
OR8G5	0.02210494
PCDHA10	0.02215565
ZNF534	0.02215565
PDGFRA	0.02221177
CLIC4	0.02227379
WDR55	0.02229905
XRRA1	0.02229936
ALG10	0.02232485
PYHIN1	0.02235199
EML1	0.02244985
RPF2	0.0224644
CPA4	0.02246441
FHOD3	0.02249801
A2M	0.02266165
PAXBP1	0.02266698
UBE4A	0.02284749
CATSPERD	0.02285117
KRTCAP2	0.02286288
BRWD3	0.02288538
LDLRAD2	0.02294122
ATP11A	0.02294687
USP7	0.02294752
POT1	0.02295165
EFEMP2	0.02301912
TRAM2	0.02308137
STOML2	0.02308282
KRTAP10-12	0.02320961
ZNF157	0.02322631
FNIP1	0.02327709
IFNA4	0.02329201
DNAJC14	0.02350334
RBP5	0.02350717
TXLNB	0.02352339
ERBB4	0.02352808
FAHD2A	0.02364649
FOXN3	0.02374363
VWA7	0.0239458
OR1B1	0.02397322
PYGL	0.02407325
LETMD1	0.02408963
ACADS	0.02427421
PNMA5	0.02430111
LMBRD2	0.02434376
EPB41L5	0.02434954
TRMU	0.02436885
SMC1A	0.02456868
AP2B1	0.02467888
TBC1D31	0.02472926
CHUK	0.02484735
YTHDC1	0.02485089
ILK	0.02486043
CSNK1A1	0.02489469
NME8	0.02489493
ADHFE1	0.0249394
ATRNL1	0.02525477
GPX5	0.02526198
VPS45	0.0252968
MTA2	0.02541444
EIF2S2	0.02542106
ZFP36L1	0.02553202
GABRA2	0.02553241
CCAR1	0.02553495
PPP1R13B	0.02561291
RTN2	0.02567145
TAF4B	0.02571297
KIAA0907	0.02587565
TMPRSS6	0.02599772
ENDOV	0.02603273
WNT9A	0.02641835
SETX	0.02654272
CPEB2	0.02663383
INSIG1	0.02663629
SYNE2	0.02671213
BPIFC	0.02680315
GAD2	0.02692487
ATP6V1C2	0.02696603
PPM1J	0.02713624
WWC3	0.02734443
HEATR5B	0.02739763
APAF1	0.02755673
CASP10	0.02770521
CAMK2G	0.02778751
UIMC1	0.02780575
IFT74	0.02797018
DIS3	0.02801167
PAX6	0.02817029
MROH2B	0.02818833
HAUS8	0.02826143
FABP9	0.0283733
PTPRK	0.02837389
NUP205	0.02846452
C12orf65	0.02850046
DCAF13	0.02852601
C5	0.02859179
DBNDD1	0.02880938
FIGLA	0.02912167
RMDN3	0.02917903
IFNL3	0.02919703
MBD6	0.02920218
PPP1R10	0.02924038
STIL	0.02928719
B3GAT3	0.02930264
PAX2	0.02951296
PDCL3	0.02957187
GTPBP10	0.0295847
PEBP1	0.02964667
NKIRAS2	0.02967625
ZDHHC4	0.02978547
OR5B21	0.02987577
SIRPA	0.02988747
C6orf47	0.03002856
SSRP1	0.03033833
DNAJC28	0.03037312
MRPL40	0.03039535
WDR47	0.03054816
MYCT1	0.03057381
ZNF250	0.03087783
C19orf52	0.03092594
HAGHL	0.03093286
OR51E1	0.03096075
IL27RA	0.03120554
SORBS1	0.03123382
LIPK	0.0314556
SEC23IP	0.03147249
TSNAXIP1	0.03147818
LRSAM1	0.03158641
IQGAP3	0.03177922
C9orf96	0.03190047
PIK3C2B	0.0319097
SGIP1	0.03195725
MYOZ1	0.03213371
MTSS1L	0.03214858
SMC1B	0.03220786
PCDHGC3	0.03226102
PPP6C	0.03244044
CSN3	0.03247555
RPS3	0.03253464
ACTL9	0.03254599
SFXN4	0.03260141
RGL2	0.03266004
TMEM139	0.03270293
LCA5	0.03278049
HCFC2	0.0327892
ATF7IP2	0.03290374
MRPL24	0.03300254
TFPI2	0.03303519
SGK1	0.03306156
HTR2C	0.03307226
GPR133	0.03312993
MIIP	0.03323835
MYF5	0.03340832
ANKRD26	0.03378869
SIK3	0.0339247
SEPT14	0.03394637
CATSPER2	0.03395523
MEFV	0.03399959
PROCA1	0.03404332
HMHA1	0.03409434
AGPAT3	0.03432419
SV2C	0.03455005
CHL1	0.0346178
ABCB1	0.03476224
PDE9A	0.03501273
PML	0.03506686
PCDHB16	0.03514402
ZNF135	0.03515355
FGF7	0.03518034
IKZF2	0.03533109
CUEDC2	0.03534251
EFHD1	0.0354306
MYO3B	0.03543098
ECI2	0.03552686
PLEKHA6	0.03557114
HLA-DQA2	0.03558496
ABCF3	0.03568379
KIAA1549L	0.03575767
COL19A1	0.03591897
TRIM14	0.0360767
PPP2R5E	0.03624729
PTPRC	0.0362922
HIST1H4K	0.03634756
ATN1	0.0363731
METTL8	0.03659139
MGAT2	0.03665591
SUGP2	0.03667055
IRAK4	0.03704066
RALGPS2	0.03704249
PTPRF	0.03719707
GLB1L3	0.03726832
ZNF483	0.03732829
FAM179B	0.0373292
PPM1D	0.03740112
RAX2	0.0374468
IARS	0.03745113
SOX9	0.03754344
FBXO42	0.03763236
AGAP6	0.03771043
SF1	0.0378826
DNMT3L	0.03814688
ESF1	0.03816517
SLX4	0.03830585
KIAA1429	0.03848332
GCN1L1	0.03860282
DDX52	0.03879179
MAP1B	0.03887673
AMZ2	0.03890784
METTL12	0.03895801
CHST13	0.03898162
CAPN6	0.03901141
HTR3E	0.03904076
ANXA7	0.03910998
SERPINB13	0.03933555
RBMXL1	0.0393653
VSTM4	0.0393653
KCNE3	0.03939637
LATS1	0.03944253
LINS	0.03947804
UPF1	0.03958284
BMP5	0.03967013
OR4X1	0.03973642
AKAP14	0.03975024
GNAL	0.04005505
ITGAD	0.04013634
SMARCAD1	0.04057517
AIM1L	0.0408069
EDC3	0.04095861
ZC3H12A	0.04103542
SMPD2	0.04106047
AFM	0.04131478
NAT9	0.04133324
ATP8A2	0.04146209
AGO3	0.04150964
MSH6	0.04157154
C10orf129	0.0416318
FNBP4	0.04163567
MEX3D	0.04200021
MOB3B	0.04207455
HIST1H1E	0.04207839
MYL5	0.04217862
SPAG16	0.04219051
OR51E2	0.04219645
FRMD6	0.04227791
MYL2	0.04239603
LONP2	0.04245886
ATRIP	0.0424621
TCP11	0.04252188
CARD6	0.04259604
NOX1	0.04267236
CCL15	0.04284206
ATP8B1	0.0428675
COX5A	0.04300405
DPY19L4	0.04301743
VEGFB	0.04312025
DSG3	0.04319617
COPS3	0.04334484
DEFA3	0.0434312
CAP2	0.04351907
DNAJB13	0.04356098
ZNF280B	0.04367774
GPATCH8	0.04369736
RRH	0.0437699
CREB3	0.0439512
EIF4A3	0.04399347
TBL2	0.044092
TTC12	0.04410839
HPS3	0.04422019
SLFN13	0.04440147
SMG6	0.04456354
CBX2	0.04459484
CLDN5	0.0446369
PTPN12	0.04467353
OR10H2	0.04479126
ACSL5	0.04518701
PRPF40B	0.04524332
CTIF	0.04534295
LEO1	0.04540292
ESRP2	0.0454768
FAM21C	0.04553956
CELSR1	0.04554489
GPR98	0.04556909
TRPS1	0.04565789
NFU1	0.04568215
STAT1	0.04575366
CENPW	0.04578679
IGFL2	0.04583668
COPZ1	0.0460022
TRIM13	0.04609188
TGM5	0.04640408
LIPG	0.04662021
SCGB1D2	0.04675399
SS18L1	0.04683725
NCR3	0.04694019
TNR	0.0469584
HAT1	0.04696067
EFNB2	0.04709632
DENND5B	0.04715242
CDYL	0.04715835
POLR3B	0.04736247
STEAP1	0.04740271
OR8K5	0.04742602
ABI2	0.04747628
CDC73	0.04752725
CDC25B	0.04765267
FABP12	0.04771674
OR2M2	0.04781931
ZBED2	0.04787559
KIAA1109	0.04793424
IGF2	0.04799624
SPATA12	0.04807955
RXRB	0.04821631
DUSP12	0.04824101
CTR9	0.04840208
EIF3E	0.04842387
PAIP1	0.04845316
TRHR	0.04854795
CCZ1	0.0486851
COL5A1	0.04874815
GUCA2A	0.04883405
DLG1	0.04888166
IFNA17	0.04901652
MYSM1	0.04905137
LRP6	0.04925239
ARL4C	0.04935402
CNDP2	0.04943839
LAMB2	0.04952899
GTF2A1	0.04954083
CNOT1	0.04961363
HDAC3	0.04964973
TTC33	0.0496962
THAP10	0.04972323
IFI6	0.04987221
TAS2R5	0.04996442
RYR1	0.04997979
DIP2C	0.05005683
CD34	0.05016917
ZNF367	0.05019812
MAP3K5	0.0503499
TCP10L	0.05098951
DNAJB7	0.0510751
FZD4	0.05108926
CEP19	0.05109037
VAMP1	0.05130182
CDC6	0.05133342
RPAP1	0.05135367
CRYGA	0.05135826
GABRA6	0.0513636
ABLIM2	0.05164981
MFN2	0.05172422
EXOC1	0.05183253
C1orf168	0.05194156
FAHD2B	0.05197366
IGSF9	0.05217838
LRIG3	0.05230828
FBXL13	0.05233176
OR5D13	0.05234875
PANX1	0.05248355
SCAI	0.05266365
RGS9BP	0.05273356
DBF4	0.05286675
NDUFAF5	0.05304157
CARD17	0.05309667
CFTR	0.05320544
ZNF184	0.05348188
KRT28	0.05355982
FANCE	0.05363989
PRSS8	0.05364946
TXNL4B	0.05389115
DTL	0.05389714
TMEM60	0.05398658
GOLIM4	0.05413929
NAP1L4	0.05415456
KRTAP10-4	0.05428619
PRIMPOL	0.05429753
FAM71A	0.05439521
TCF23	0.05451755
PICALM	0.05453703
OR4N4	0.05460587
OR52I1	0.05467383
ZFYVE16	0.05467806
NSMAF	0.05471872
STAM	0.05473011
VWA3B	0.05473544
RNF6	0.05477324
TRPV2	0.05490758
ATG4C	0.05496514
ASIP	0.05501944
CD38	0.05505388
AJUBA	0.05525085
ZNF92	0.0553409
AMIGO2	0.05534342
WDHD1	0.0558057
KBTBD6	0.05583153
SDAD1	0.05597293
RAD9A	0.05598805
OR8I2	0.05599795
CHRM3	0.05604578
PRAMEF2	0.05604943
ELL2	0.05614076
PITX2	0.05620396
ITGA2B	0.05624685
KIDINS220	0.05628655
PHKA2	0.05631231
RIPK4	0.05638431
MYH10	0.05656308
CASC3	0.05659481
L1CAM	0.05661992
NCAPD3	0.05670965
RUFY1	0.05682723
STX3	0.05687883
MAP2K2	0.05690724
MROH7	0.05710047
NAE1	0.05716325
EIF3D	0.0571751
DHX57	0.0572507
OR8D4	0.05732961
NUP133	0.05739604
IL1R1	0.05755256
NRCAM	0.05761666
AMPH	0.05764419
APOBEC4	0.05766917
ZNF621	0.05766968
SLC25A26	0.0578797
ZHX1	0.05788472
NRG1	0.05788587
CDKAL1	0.05802024
TRPA1	0.05807129
GBF1	0.05811685
KRT78	0.05813927
MTHFD1L	0.05831684
PLCXD3	0.05833939
AKIRIN1	0.05862316
AFF4	0.05864087
STON1	0.0586551
MND1	0.05866624
GSTM5	0.05866908
PPP1R1A	0.05869402
CASC5	0.05871473
PRR13	0.05878886
DDI1	0.05879715
DENND2A	0.05882044
TIGD7	0.05907708
THSD4	0.05913573
AKAP5	0.05918878
IL12RB2	0.05938988
TAF7L	0.0594845
TMEM63A	0.05953758
CSPP1	0.05961047
WDR11	0.05982283
COG6	0.06011603
NONO	0.06017124
TDRD9	0.06021877
NEIL1	0.06030945
POLH	0.06040347
CKM	0.0604769
PGLYRP4	0.06050906
GLDC	0.06053557
MRPL47	0.0605555
ICAM3	0.06073406
ANXA4	0.06096274
EPB42	0.06107853
ABCC3	0.06109448
RPTOR	0.06120185
QRICH1	0.06129867
CYB5R2	0.06135864
GPC4	0.06139418
USP35	0.06140713
SCARB2	0.06147016
ZNF407	0.06150547
SLCO5A1	0.06162459
LUM	0.06174284
CMTR2	0.06179159
COPS4	0.06182549
NBR1	0.06195298
KYNU	0.06197608
FAM171B	0.06202015
SLC30A9	0.06206645
GRIK4	0.06215738
ARPC2	0.06225918
SPAG17	0.06228956
HHLA2	0.0624436
FAM96B	0.06256107
NRL	0.06260951
EIF5A	0.06268288
RNMT	0.06283006
SLC7A13	0.0628503
HFM1	0.06285993
GAD1	0.06291212
PINX1	0.06292036
CDH2	0.06301286
VAV3	0.0631272
FRAT1	0.06327781
NOS1	0.06328535
CTNND1	0.06339236
ITM2A	0.06346371
